Yield mapping,1
Software aging (memory leaks),1
Algorithms for data and knowledge management,1
wafer map,1
Alignment accuracy,1
ferroelectric materials,1
storage repositories,1
Suicide risk stratification,1
Unsupervised bioacoustics signal segmentation,1
Local radius index (LRI),1
Binary firefly algorithm,1
customer communities,1
Behavioral animation,1
Betting market,1
Scaffold-hopping,1
B polycrystalline material,1
Industrial Control,1
Social overload,1
Reduction of mixed-noise,1
semantic desktop,1
Homeland security,1
avatars,1
Blog content and tagging,1
Inconspicuous recording,1
Homogeneity tests,1
Predictive relay selection,1
3D face dataset,1
Machinery faults,1
Pollen grains,1
ethical dilemmas,1
Combined neural network model,1
Therapy games and rehabilitation,1
random subspace methods,1
Multiplier,1
Rough fuzzy clustering,1
Cricket,1
cracked concrete,1
sparse computation,1
CANINE,1
Bird call,1
Families,1
Generic features,1
Scaffold hopping,1
Functional Coverage,1
Patch Geodesic Distance,1
PHY/MAC protocols,1
Biodiversity document collections,1
Mach number,1
Active pedagogy,1
Time series forecast,1
semantic differential method,1
Epidemic disease,1
tensor-based multi-relational data modeling,1
Mesh matching,1
natural image statistics,1
Self-managing network,1
Mobile privacy and security,1
Manufacturing industries,1
TRIZ Natural Language Processing,1
Sales support model,1
Optimization Heuristics,1
machine learning hardware,1
nonstationary noise,1
HCI research,1
technology acceptance,1
Cognitive radio architecture (CRA),1
Informative example,1
Coral reef ecosystem,1
AHA conference proceedings,1
Skin Cancer,1
spatial constraint,1
Real time monitoring,1
Non-Gaussian statistics,1
Paulus-Jeske (P-J) model.,1
Win–lose prediction,1
Noise robust feature,1
Extremum-seeking control,1
Twitter sentiment analysis (TSA),1
action,1
parts of speech,1
longitudinal,1
Bluemix,1
vehicle steering,1
Electrical energy storage,1
Spectral diagnostics,1
Online analysis,1
Markov Pixon random field (MPRF),1
handheld,1
Imbalanced Data Set,1
Space Time Cube,1
Image mining,1
fast Kalman algorithms,1
Tourist walk,1
Dynamic Bayesian Network,1
Implantable body sensor networks,1
Convolutional coding,1
APK (application package),1
multi-agent system (MAS),1
CNN-Ensemble,1
Cardiovascular responses to exercise,1
image processing strategy,1
spectrum equalization,1
Template Attacks,1
variation energy image,1
Facade 3D reconstruction,1
Control science and technology,1
Fuzzy Confusion Matrix,1
Drug interaction,1
automated isotope identification,1
Network fusion,1
keratinocyte carcinoma,1
Upsampling,1
classical MHC class I molecules,1
small sample settings,1
Metabolic engineering,1
learning with rejection,1
Spoken digit recognition,1
multiobjective genetic algorithm,1
Network forecast,1
Diversity maximization,1
multiway canonical correlation analysis (MCCA),1
Large-scale photovoltaic plant,1
electrostrain,1
Yelp,1
web-based peer-review systems,1
optimal vaccine protocol,1
social health,1
Acoustic feature extraction,1
Termites' hill building,1
personal vehicle,1
Content-Based Image Retrieval (CBIR),1
NLTK framework,1
Retrieval algorithms,1
Sandwiched piezoelectric ultrasonic transducer,1
Culling management,1
Face Labeling,1
Bottleneck Features,1
data integrator (DI),1
Medoid,1
speech rehabilitation,1
Kernel decomposition,1
Welch's t-test,1
Cognitive models,1
Power system security and resilience,1
Deep Brain Stimulation,1
Vtol uavs,1
Breast cancer (BC),1
Sequential multiagent decision making,1
Ruta visual,1
Doll,1
Spatial registration,1
Occupancy-based control,1
Logic Inference,1
Image encryption,1
Cost analysis,1
Configuration parameter,1
remote sensing data,1
impact damage,1
Non-parametric methods,1
Deep Expert Network,1
Protease prediction,1
"Kernel clustering, C++",1
Self-reconfiguration,1
2D-DCT,1
demographic prediction,1
Vehicle Search,1
Density,1
semantic indexing,1
FE model updating,1
context-aware machine learning,1
thermal comfort,1
Natural processing language,1
performance evaluations,1
passive brain-computer interfaces,1
Image regression,1
SOM Modelling,1
Character annotation,1
Decision stumps,1
iot sensor data,1
Passive millimeter-wave imaging,1
Meta heuristic,1
Solar photovoltaic power,1
driver identification,1
Automatic platooning,1
Exponential linear activation,1
Area complexity,1
Category ranking,1
Synaptic consolidation,1
Mobile Vision,1
path integral,1
Systems development group projects,1
Perfect signal,1
Cerný's conjecture,1
Multi-criteria ratings,1
animal machine interface,1
Spatial-temporal analysis,1
Adaptive-network-based fuzzy inference system (ANFIS),1
local pattern,1
population screening,1
Images classification,1
Musical Gesture,1
formants,1
SWIRL,1
Variation ratio of curvature mode,1
Eye disease diagnosis,1
Energy generation,1
Maximum Power Point,1
Short circuit,1
Intra-urban air temperature difference,1
City carbon disclosure project (CDP),1
video OCR,1
Customized,1
Induced decision trees,1
AXI Bus,1
Multi Layer-Perception,1
Virtual Cluster,1
browser add-on,1
kerb,1
Predictive group,1
NATURA 2000,1
Channelized Hotelling observer (CHO),1
transactive control,1
realistic haptic human-robot interaction,1
Automatic extraction,1
Learning with big data,1
Energy scavenging,1
sentiment polarity,1
Phasor Measurement Unit,1
tensor object classification,1
3D Vision,1
Density based clustering algorithms,1
Memory performance optimisation,1
Border effect,1
Cross-modality retrieval,1
Adaptive Learning Rate,1
Solar thermal productivity,1
software maintenance effort prediction,1
delay response manner,1
First-episode schizophrenia,1
Sales prediction,1
subcellular location,1
Parallel Processing Technologies,1
QR decomposition,1
Least squares support vector regression machine,1
LWE assumption,1
Classification (diagnostic) test,1
PLSR,1
Sliding time window,1
Perception-action (P-A) learning,1
Rational peptide design,1
Epifluorescence microscopy,1
natural language acquisition,1
Materials Project,1
Deformable convolution layer,1
CPU-Burst,1
Wafer binary map,1
Bayes decision theory,1
real-time embedded systems,1
Cyclic deterioration,1
Hierarchical recurrent neural network,1
Grammatical markers,1
representative values,1
predict,1
Ranking hashing,1
General,1
Dynamic contrast enhance MR,1
Esophageal adenocarcinoma,1
Prosody prediction,1
Tangible interface,1
Naive-Bayes classifier,1
X-parameters,1
Artificial neutral networks (ANNs),1
Activation regularisation,1
Labour market data,1
Notch stress,1
Bayes’ rule,1
Distributed systems and applications,1
Business-to-business services,1
Dream,1
Eye wear computing,1
structural recognition,1
Acoustic factorisation,1
VMM,1
Agricultural innovation systems (AIS),1
energy-efficient buildings,1
Information granulation,1
change analysis,1
Heart-rate,1
Collocated collaboration,1
interstitial lung diseases,1
automatic target recognition,1
signature assessment,1
Intelligent processing,1
ν-Support Vector Machine,1
Model matching,1
ALICE,1
Automotive research,1
AQ rules,1
Non-negativity constraints,1
Pyramid structures and machine learning models,1
Location analytics,1
Likelihood ratio maximization,1
multifunctional machine learning (MFML),1
video text extraction,1
Research domain criteria (RDoC),1
Memory-Augmented Neural Networks,1
Building performance prediction,1
Influencers,1
gene similarity search,1
Structural risk minimization,1
Endoscopic Informatics,1
Demand forecasting in hospital,1
behavioral modeling,1
Trend burr,1
Visual-manual interface,1
monotone functions,1
Home environment,1
Hybrid clustering,1
Monogenic disease,1
Predict score,1
Humanmachine systems,1
Eigen-vector,1
Cancer stem cells,1
Interactive evolutionary design,1
Railroad tracks,1
natural vs. acted data,1
Fusion methods,1
Nonenhancing glioma,1
Tagging system,1
Alcohol Consumption,1
Unbalance dataset,1
Rosemary,1
Multiple-output support vector regression,1
Biomedical data classification,1
Random Forests Algorithm,1
Computeraided detection,1
reliability management,1
Machine learning markets,1
Electromagnetic wave propagation,1
Task-capability interface,1
Underdetermined system,1
Holter monitoring,1
Plug-in estimate,1
Individual characteristics,1
Behavior Monitoring,1
Action/activity recognition,1
Soft assignment,1
Kernel fisher criterion,1
Weibo Visualization,1
cantilever beam,1
Duodenum,1
cascade correlation,1
image separation,1
activity performance,1
multi-task,1
Linear independence,1
Wearable systems,1
Attention deficit hyperactivity disorder,1
Trademark retrieval,1
Character-level Convolutional Neural Network,1
Degrees of supervision,1
Sensors-based applications,1
ADR,1
Signer independence,1
Core-periphery structure,1
Whole-animal mass spectrometry,1
Cleveland heart disease database,1
Regulatory regions,1
Model Based Infrared Reflectometry (MBIR),1
Alif ailaan,1
defects,1
Camera identification (CI),1
Hamburg transparency portal,1
Industrial Scale,1
low-dose CT,1
Super resolution restoration (SR),1
Indexing update,1
3D Tracking,1
Antimicrobial activity prediction,1
physical cryptography,1
work systems,1
SNS (Social Networking Service),1
Carbonyl stress,1
Model-driven optimization,1
Arithmetic mean,1
Geometrical features,1
Automated scoring,1
general adaptive neighborhoods,1
Self-monitoring,1
prior transfer,1
Content based classification,1
Keystroke,1
Smarthome,1
Non-intrusive approach,1
Relational markov model,1
Shorthand,1
Relative burial ratio,1
Object detection from cluttered scenes,1
sign language,1
peak demand,1
Stochastic QIM,1
Free cooling,1
domain-specific many-core accelerator,1
Meta-Features space,1
Brittle matrix composites,1
Integrated Development Environments,1
railway safety,1
Convolutional neural networks.,1
Multi-modal video classification,1
drift mining,1
microbial detection,1
Generic recommender,1
Visible cameras,1
Conditional models,1
Artificial intelligence on education,1
Algebraic-logical meta-model,1
Author Disambiguation,1
requirement testability,1
Asymptotic scheduling,1
Unseen objects,1
Discrete optimization problems,1
Wavelet neural network (WNN),1
crystal structure,1
Backpropogation,1
Patch-based labeling,1
Minibatch training,1
Explanation interfaces,1
Network cooperation,1
radio environment,1
Multi causal strain,1
Raman,1
mobile social media network,1
Parallel ultra-low power,1
Active databases,1
Portable optimization,1
Telemetry and analytic,1
disciplined approximate computation,1
Paradigms and classification,1
Naïve bayes (nb),1
Energy Consumption,1
Soccer energy expenditure,1
Qualitative Outcome of Learning,1
Bargaining,1
Multi-attention,1
Set representation,1
Boosted decision trees,1
Haematite,1
DDoS detection,1
Tetrahymena pyriformis,1
crash detection,1
Inexact learning,1
Positive-versus- negative classification,1
P2p,1
HR,1
Semiparametric additive model,1
Ensemble of algorithms,1
Explanation-Based Learning,1
Generalized divergences for symmetric positive definite matrices,1
Information gain tree,1
AMMLP,1
Nodes classification,1
MCBC attack,1
Uniaxial compressive strength,1
Double perovskites,1
Asynchronous protocol,1
Dark silicon,1
Power consumption reduction,1
Dead pixels,1
foetal QRS (FQRS),1
No-reference image quality measure,1
Contact center call analysis,1
"SOMs, unsupervised learning techniques based on NNs",1
Virus,1
Spatial augmented reality,1
3GPP LTE,1
computational microscopy,1
Rough K-means clustering,1
Theory formation,1
Soil-structure interaction,1
Chromatin accessibility,1
Person-dependent,1
Frost episodes,1
Extra deep neural network,1
Maximum a posteriori estimate,1
Midi,1
Bagging (bootstrap aggregating),1
Video frame-based face detection,1
KDD CUP 1999,1
Automatic summary assessment,1
Ensemble based system,1
Reaction time,1
sparse subspace clustering (SSC),1
Lithium-ion battery energy storage,1
Design grammar,1
Human-computer system dialogs,1
Chain coding,1
Semantic discretization,1
Deep learning: Recurrent neural network (RNN),1
linear perspective,1
Decentralized system,1
Cardiac segmentation and diagnosis,1
Klout,1
Temporal summarization,1
HoReCa industry,1
Wavelet & multiresolution analysis,1
lithium battery,1
Ties,1
Multiple instance learning (MIL),1
damping,1
Box-Behnken experimental design,1
Relevance filtering,1
deep convolutional networks (ConvNets),1
Distributed video coding (DVC),1
Texture pattern,1
Track cycling omnium,1
Event-driven Computation,1
Lower and upper approximations and indiscernibility relation,1
wsan,1
Standardized (rank) regression coefficients,1
Lookup tree-table,1
Development indicators,1
Social Insights,1
Aircraft take-off overrun,1
Intermediate integration,1
Aggressivity detection,1
Real-life application,1
Contextual polarity,1
Statistical imputation techniques,1
Least absolute shrinkage and selection operator (LASSO),1
Small unmanned aircraft system (sUAS),1
Sentiment analysis on the web,1
quantitative ultrasound (QUS),1
Finger,1
Denoising AutoEncoder,1
Energy-basedmetrics,1
actoms,1
reverberation-time-aware (RTA),1
Nonlinear damping,1
Clinical pathway,1
Scattering parameters,1
Outlier generation,1
Parallel file systems,1
Rich internet application,1
Program spectrum,1
Robotic products,1
Virtual interest group,1
Proactive navigation,1
Depiction,1
Developing regions,1
Imitation pre-learning,1
Stacked Denosing Auto-Encoder,1
utility-based data mining,1
UWB radar,1
Social Data,1
Web of Things,1
engineering education,1
Functional near-infrared spectroscopy (fNIRS),1
Pulmonary artery pressure,1
Indirect encoding,1
Pixels-to-pixels and end-to-end learning,1
Co-regulation,1
maritime situational awareness,1
K-Winner-Take-All,1
Theorem proving,1
life testing,1
Rule evolution,1
Heterogeneous environment,1
Hypothesis verification,1
Avionics Systems,1
Ambient excitation,1
Bayesian probabilistic models,1
Concentration,1
Dynamic machine learning approach (DMLA),1
mixed multi-unit combinatorial auction,1
permissions,1
antenna impedance variation,1
remote sensing mapping,1
Mechanical and electrical faults,1
Weighted feature,1
Membership inference attack,1
Camera network,1
geosynthetics,1
Optimal storage sizing,1
Conversational agent,1
Winnow algorithm,1
Lectura,1
Visual path prediction,1
methods of learning,1
curse of dimensionality,1
Natural gesture recognition,1
Optical critical dimension,1
regression machine learning techniques,1
ID-based signature,1
Pre-processing Segmentation,1
Behavior characterization,1
Task knowledge structures (TKS),1
Virtual Samples,1
hypovolemia,1
multiple cumulants,1
Pose prediction,1
consumer behavior,1
Dose and image quality evaluation,1
Learning With Errors,1
peptide,1
Repeat reads,1
Character cartoon,1
Delaunay triangle,1
smart buildings,1
Planogram compliance,1
energy impact factor,1
Probe-based confocal laser endomicroscopy,1
Quantitative brain MRI,1
Personalized/Dynamic Ad Insertions,1
Non-Rayleigh amplitude statistics,1
Semantic imaging,1
Social event,1
multi-channel attribution,1
multiple language learning,1
REALTIME,1
iterative spectral subtraction,1
melody,1
Feed-forward Neural Network,1
Target attribute,1
Lightweight,1
Quantitative linguistics,1
Gaussian Process Regression (GPR),1
AdaBoostSeq,1
Document Recognition,1
Model average,1
Distributed hyper-spherical ARTMAP (dHS-ARTMAP) model,1
interaction frame mapper,1
DS theory,1
Energy consumption prediction,1
Multi-instance ensemble,1
relative neighborhood graph (RNG),1
Mercer Kernel,1
Largescale learning,1
Diagnosis (fault),1
ADOL-C,1
'Scan-to-BIM',1
Hardware-based attacks,1
Smart Wearable Sensors,1
Intrapartum cardiotocography,1
detrending,1
Brute force,1
GAI,1
Resultant-magnitude signal,1
Informative risk factors,1
Glomerular filtration rate,1
Recommendation cost model,1
Non-covalent interactions,1
DMP,1
computational reflection,1
Philosophy of mathematics,1
Associative neural network (ASNN),1
Mean absolute error,1
Prediction of protein structures,1
Hodgkin-Huxley neurons,1
Nonlinear signal processing,1
Circle detection,1
phase,1
Adaptive color histogram,1
deep knowledge,1
Red-blue separation,1
Plasma tomography,1
rank-order preserving,1
semantic technology,1
Melanoma excision,1
cognitive agents,1
Knowledge discovery in databases (KDD),1
Structure graph,1
Teledermatology,1
imbalanced sensing data,1
neurofuzzy systems,1
Construction delay,1
Wireless Positioning,1
Multi task learning,1
Query document features,1
Vibration measurements,1
Drum event detection in polyphonic music,1
Iris mask estimation,1
Cardio Vascular Disease,1
Adsorption trapping,1
Financial regulation,1
tuning dimension reduction,1
CAOS,1
Hybrid ASR,1
Data Mining Method,1
Probabilistic query,1
Hip dysplasia,1
Fragile,1
At-a-glance overview,1
Magnetic entropy change,1
moving average,1
Natural language processing with LIWC,1
Sparsification of features,1
lifecycle cost analysis,1
multiobjective evolutionary algorithms,1
plant diagnosis,1
Gauss-Hermite,1
WiFi Indoor Localization,1
Learning from imitation,1
neuro-inspired computing,1
Critical residues,1
Scroll acceleration,1
Word translation classification,1
Guangzhou,1
NSL KDD dataset,1
signal approximation,1
Teacher empowerment,1
Scientific research,1
Ecological validity,1
Cyber Attacks,1
Parallel simulator,1
rate-complexity-quantizationmodeling (R-C-Q),1
Model-based optimization,1
Cloud Computing Recommendation System,1
Qualified link analysis (QL),1
Visual Words,1
Intelligent web agent,1
Complicated Path Condition,1
on-load tap changer,1
road traffic simulation,1
Monotonic classification,1
synthetic sample generation,1
Traffic modeling,1
Perspective,1
Early Detection of Cancers,1
Level,1
principal-component analysis,1
coupled hidden Markov mode (CHMM),1
Email marketing,1
Imperatively defined factor graphs,1
Triple-Play-Services,1
Kernel-based learning,1
Adaptive bayes,1
Symmetries,1
line-segment representation,1
Fuzzy Inference System,1
Shallow structure model,1
gray Wolf optimization (GWO),1
Vocal tic,1
aerial vehicles,1
Urban mobility,1
Terminology clustering,1
Near Distance Filter,1
cellular phone sensor data,1
IID.,1
Coprocessors,1
Feedback system,1
Electrical capacitance tomography,1
visual learning,1
categorical feature selection,1
Nonparametric estimators,1
Asynchronous,1
Lens distortion correction,1
Emotion assessment,1
Power management scheme,1
Bioacoustical identification,1
Front ends,1
Field operational test,1
Tamil language,1
Cellular,1
Label Ranking,1
Linear support vector machine classification,1
approximation space,1
planar laser data,1
Multi-agent system problem,1
Success,1
Fluidized bed,1
Dynamic Contrast Enhanced Magnetic Resonance Imaging (DCE-MRI),1
Curricula design,1
Environmental sensor data,1
scanning probe microscopy,1
Identification of pulmonary nodules,1
Visual-Interactive Labeling,1
geometrical morphology features,1
Offline friends,1
Eye diseases,1
Domain theory,1
horses,1
Nonvolatile Processor,1
Ballistic motion,1
Network Intrusion Detection Dataset,1
Tumor Segmentation,1
multivariate Gaussian,1
Firefly search,1
fundus image,1
Methylene blue,1
pattern recognition of scarce populations,1
Farmer training,1
Wrist sensors,1
feature calculation,1
lazy learners,1
Re-ranking optimization,1
Carbon fiber fabrics,1
Combined architecture,1
graph document model,1
Immune response,1
Task demand,1
multimedia semantic modeling,1
Controllable load,1
TAR,1
Communication System Security,1
Road Segmentation,1
Hydrophobicity,1
Dexterous,1
Random kitchen sink (RKS),1
3D face,1
Global land biophysical products,1
false data injection attack,1
Active set,1
Virtual and self-consistent clustering analysis,1
Embedded databases,1
computational sensing,1
New words extraction,1
Darkweb forums,1
News trend,1
pricing,1
Family classification,1
SAX,1
Global matching,1
GOOSE Protocol,1
satellite data,1
Differential Evolution (DE),1
brain data visualization,1
Antivirus software,1
multi-dimensional data,1
SemRep,1
Norm emergence,1
Association for Advancement of Medical Instrumentation (AAMI),1
Dental milling process,1
low-dimensional models,1
globality preservation,1
lower leg disorders,1
Back propagation network,1
3-D local features,1
Breaking CAPTCHA,1
RLCP classification,1
Indoor Navigation,1
Wavelet frame,1
self-adaptable,1
Probabilistic expert systems,1
Real-Time Control,1
Residential energy use,1
Training SVM in primal,1
Fast flux,1
Back Propagation Feed Forward Neural Network,1
Connectionist model,1
Communities,1
Electrocardiogram (ECG) database,1
Event-related potentials (ERPs),1
Infra-red devices,1
Model exploration,1
Multiway arrays,1
Service industry,1
Unascertained information,1
Principal component discriminant analysis,1
Optical communications,1
Robot motion planning problem,1
Time measurement,1
Neural networks for data structures,1
Basis function,1
Functional ANOVA,1
Transport infrastructure,1
Evaluation criteria by points,1
Classifier complexity,1
BM25,1
Tutorial,1
Morphological neural networks,1
Large-scale scientific computing,1
protein sorting,1
Cryptographic system,1
Expected likelihood,1
Diabetes disease diagnosis,1
Wind turbine power curve,1
Structure of natural images,1
frame bandwidth,1
Graphical Features,1
Written feedback,1
Soft computing forecasting,1
hubness,1
massive connectivity,1
Permanency values,1
visual information,1
Social affinity,1
Roof reconstruction,1
Gaze correction,1
Employer industry classification,1
Bootstrapping algorithms,1
Personnel recognition,1
Cost-sensitive modeling,1
Edibles,1
wrist-based method,1
Personal noun phrase,1
coronary heart disease,1
Spatial localization,1
probability matrix,1
MoM,1
Disease recognition,1
Natural scene classification,1
Mass Detection and Classification,1
Chinese captcha,1
Immersive analytics,1
vehicle localization,1
Compiler optimizations,1
Center-surround saliency,1
Ensemble Wrapper,1
Spatiotemporal deformation,1
Feedforward control structure,1
HDoS,1
Low complexity,1
Accuracy acceptability,1
functional brain networks,1
Statistics in lexical analysis,1
gaze direction,1
multi-stage classification,1
Hemodynamics,1
Sound exploration,1
Large-scale problem,1
Foot heater,1
3D deep convolutional networks,1
electric discharge,1
irradiance,1
scientometric databases,1
optic disc (OD) segmentation,1
Arch bridge,1
Little supervision,1
Linear menus,1
Near-native docking pose,1
Arterial depolarization,1
Design management,1
multi-armed bandit,1
Audiovisual quality dataset,1
Post-secondary education,1
Tsunamis,1
Multinationality,1
Electronic Design Automation,1
Building shape factor,1
Supervision,1
shared membership functions,1
Home robots,1
Muzzle point pattern,1
Principle Component Analyses,1
ThingLab,1
Anomaly Intrusion Detection,1
higher order nave bayes,1
Optimum scales,1
Page segmentation,1
Gas tracer,1
Nosocomial Infection,1
Functional diversity,1
machine vision application,1
Globalisation,1
BIOMETRY AND STATISTICS,1
Local,1
adaptive threshold,1
holographic sensing,1
And discourse analysis,1
Passive network monitoring,1
Statistical queries,1
Bio-marker,1
Open Learning,1
Business modelling,1
haptics-enabled virtual environments,1
electric energy predicting,1
Experimental economics,1
Gallium nitride HEMT,1
Baiduzhidao,1
Galaxies: general,1
Regional anesthesia,1
Mel frequency cepstral coefficients,1
Contrastive pessimistic likelihood,1
Energy reduction,1
C-H activation,1
Supply chain performance,1
accelerator architecture,1
Distributed stochastic gradient descent,1
energy expenditure (EE),1
Teaching writing,1
Curvelet,1
vehicle re-identification,1
Review generation,1
sliding windows,1
Mapping of knowledge domain,1
Query translation in interactive CLIR,1
Partial AUC,1
Neural Networks and their Applications,1
PMT,1
clinical populations,1
data-driven prognostics,1
Business Benefit,1
mental disorder,1
Urban design variables,1
Mediation,1
OpenSound Control,1
Black-scholes,1
self-aware computing,1
humanoid robot,1
Concept Graphs,1
parallel factor analysis (PARAFAC),1
Session drop,1
Topical Crawler,1
dialect,1
Hydrostatic pressure,1
file usage,1
Context feature,1
low frequency,1
Discrete Fracture Model,1
Vehicle logo recognition,1
live cell imaging,1
Minicolumn,1
Multi-sensor fingerprint,1
ROC AUC,1
The Internet of Things,1
Text region detection and classification,1
Elevator group management system,1
mood classification,1
Science Fiction Prototyping,1
off-the-person category,1
Common segment analysis,1
low rank approximation,1
Actor-based systems,1
Defect quantification,1
complex diseases,1
small dataset,1
high electron mobility transistor,1
bio-acoustics,1
Materials database,1
Gini coefficient,1
Partial Discharges,1
Situation report,1
Hierarchical dirichlet processes,1
query learning,1
Portrait Photography,1
Geo-parsing,1
integral stochastic computation,1
animal behaviour,1
Swimming style classification,1
κ-NN algorithm,1
Classified Methods,1
Circulated fluidized bed combustion fly ash (cfbc fly ash),1
Bernoulli,1
dynamic voltage and frequency scaling (DVFS),1
generalized linear model (GLM),1
aortic valve finite element model,1
Brain–computer interface,1
Spatial filter,1
Partially-Observable Markov Decision,1
Paving,1
conceptual building design,1
Pottery classification,1
Business Information Processing,1
associate practice,1
Transmission-Line Modeling,1
Transparency and feedback in machine learning,1
Software Feature Request Detection,1
Creature animation,1
Dry-eye,1
Disease-miRNA relationships,1
facial action coding system (FACS) analysis,1
Score function,1
Italian Sea Monitoring Network,1
Flood risk,1
Near-Infrared Spectroscopy,1
Moving target defense,1
Group modeling,1
Human keypoints estimation,1
Man- in-the-middle attacks,1
Search Analytics,1
Visual object detection,1
Max-margin Markov networks,1
Anomaly Models,1
Security Challenges,1
Force sensing,1
Disease risk factors,1
Machine learning regression algorithms,1
Andaman,1
Fault-tolerant,1
D.2.18 Software Engineering Process,1
matching consistency,1
signal recognition,1
Stereotypical Motor Movement,1
pairwise diversity,1
Potential elements,1
no reference image quality,1
Training Epochs,1
SEI layer growth,1
Optimal experiment design,1
Audio Pattern Recognition,1
genome biology,1
Area touch,1
Prewitt magnitude,1
Multi-view analysis,1
MSER-+,1
spectral-spatial classifier,1
single-channel source separation,1
spatial context representation,1
Coordinate descent methods,1
nuclear norm,1
Text subject classification,1
Interaural level difference,1
deformable shape model,1
radiowave propagation,1
bottom-up attention,1
multi-task learning (MTL),1
CENPX,1
SSR,1
Autoassociative Neural Network,1
noisy labels,1
Multiply Type-I censoring,1
Cloud machine learning,1
intellectualization of information technologies,1
integer overflow,1
Job matching,1
Advanced Driver Assistance Systems,1
Machine learning and deep learning algorithm,1
stylometric analysis,1
Evaluation of data clustering,1
text-to-scene processing,1
Clinical Dementia Rating Scale (CDR),1
Computing with words,1
Machine Learning Categorization,1
Sugar beets,1
Horses,1
Hierarchical fuzzy rule-based systems,1
Vibration analysis in octave bands,1
Heating setback,1
Communicative behaviours,1
notation complexity,1
Synthetic minimal cell,1
Wireless Signals,1
Ridge classifier,1
Enallagma cerci,1
Item swarm,1
Cycle-life evaluation,1
generative,1
Global search,1
relational visual features,1
Prehension,1
K-means clustering technique,1
Spatiotemporal pattern recognition,1
background knowledge,1
"Brain, neuroscience",1
Similarity measures in collaborative filtering,1
decision-tree,1
Time-frequency image feature,1
ACT-R/PM,1
Electric field sensing,1
curvilinear structure detection,1
Crop area mapping,1
Monotonicity,1
Cellular automata (CA),1
Process Variations,1
node architecture,1
Well-being applications,1
Classification of Web objects,1
Species determination,1
Analog/RF circuits,1
query-biased summary,1
seq2seq,1
Guided synthesis,1
Recursive Hyperspheric Classification,1
Differential testing,1
Morpheme slots,1
Model Driven Development,1
syndrome classification,1
Video anomaly detection,1
Gastrointestinal,1
Teaching set,1
de-aliasing,1
5G network management,1
Multi-genre broadcast,1
Spatio-temporal convolution,1
Harmonicity,1
Flow segmentation,1
Deep Convolutional Networks,1
Acoustic features extraction,1
Aircraft landing overrun,1
Strong branching,1
Landau theory,1
Escape technology,1
Number of Trees,1
Dysphonia measurements,1
APIs class,1
Execution,1
associative memory,1
Network access control,1
Crowd dynamics,1
Right of access,1
Mini-batch,1
Tracking-by-detection,1
i-Vector,1
Mobile Cloud,1
Web Spamming,1
Drought monitoring,1
Kroneckerstructured models,1
date prediction,1
Monte Carlo Markov Chain method,1
Music therapy,1
Health information quality,1
Fog of Things,1
room impulse response,1
Teaching Energy Industry Professionals,1
Meta analysis,1
Spatial heterogeneity,1
brain function and structure,1
Standard Kohonen algorithm,1
Intra-procedural optimizations (IPO),1
NSSE,1
Peptide-based vaccine development,1
JavaScript malware detection,1
N-best and lattice rescoring,1
Operational conditions,1
Gaussian–Bernoulli based convolutional restricted Boltzmann machines,1
RDO,1
Microfine cement,1
Probabilistic model aggregation,1
Hamming codes,1
Workload scheduling,1
Carbonylation,1
Honey Bee Mating Optimization,1
Bird Identification,1
Semantic environment,1
Crater detection algorithm,1
semantic link,1
The Area Under Curve,1
social neuroscience,1
Parametric integer linear programming,1
Metrics validation,1
Adverse event,1
knowledge topology and acquisition,1
Diluted convolutions,1
Sparse Coding Network,1
Speech dereverberation,1
compact representation,1
Measurement error,1
NTRU encryption,1
Spatial outlier detection,1
grapheme,1
Service classification,1
Ultra-wideband radar sensor,1
Bi-directional RNN,1
Neuron reconstruction,1
HTTP Streaming,1
Blood pressure estimate,1
Word form,1
Transit orbit,1
end-to-end text recognition,1
Finite convergence,1
Reduction,1
SQL queries,1
Cardiac entropy,1
Movement-based interaction,1
source camera identification (SCI),1
observational learning,1
Automaton inference,1
Reinforcement learning with human feedback or guidance,1
Coursera,1
Pretrained network,1
Plan area density,1
vehicle path problem,1
takedown policy,1
3d action recognition,1
simulated moving-bed chromatography,1
Framework for fintech,1
change patterns,1
Task partitioning,1
Situation Theory,1
K-complex classification,1
Encoder–decoder networks,1
Infection screening,1
KDDCup 1999,1
Security and privacy,1
Parameter space,1
CAN bus,1
multimodal transport,1
house photos,1
Subcooler,1
shallow text processing,1
Video object forgery detection,1
Parallel and distributed algorithms,1
Visibility network,1
In memory Data Analytics,1
Tests,1
Data encryption on mobile devices,1
Adaptive comfort models,1
Information Metric,1
access control model,1
Claim justification,1
Sensor tool-kit/detection,1
toolclips,1
Statistical Natural Language Processing,1
Website Detection,1
Language transfer,1
OER,1
Anytime algorithm,1
cluster impurity (CIP),1
Digital investigations,1
Ubiquitous access,1
Unsupervised neural networks,1
Multi-scale convolutional sampling,1
Cbir,1
Hydrodynamic derivatives,1
Uncertainty modeling,1
Neural Language Model,1
Computing with sentiments,1
Bayesian hyper-parameter optimization,1
generalize,1
Offline handwriting,1
aLIGO,1
Orientation code,1
data reuse,1
spatial correlation matrix,1
opencl,1
non-parametric,1
Carbon nanotubes cementitious composites,1
Reconfigurable cache for energy efficiency,1
subgradient method,1
Software agents for intelligent control systems,1
Chiroptera,1
large volume sample stacking,1
Workplace,1
Political opinion mining,1
Macro-states,1
